2021-11-25 14:24:02,497 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.13.Final
2021-11-25 15:17:19,862 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=EXTERNAL, scope=TENANT, name=aws sqs, clazz=org.thingsboard.rule.engine.aws.sqs.TbSqsNode, configurationDescriptor={"nodeDefinition":{"details":"Will publish message payload and metadata attributes to the AWS SQS queue. Outbound message will contain response fields (<code>messageId</code>, <code>requestId</code>, <code>messageBodyMd5</code>, <code>messageAttributesMd5</code>, <code>sequenceNumber</code>) in the Message Metadata from the AWS SQS. For example <b>requestId</b> field can be accessed with <code>metadata.requestId</code>.","description":"Publish messages to the AWS SQS","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"queueType":"STANDARD","queueUrlPattern":"https://sqs.us-east-1.amazonaws.com/123456789012/my-queue-name","delaySeconds":0,"messageAttributes":{},"accessKeyId":null,"secretAccessKey":null,"region":"us-east-1"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeSqsConfig","icon":"","iconUrl":"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHZpZXdCb3g9IjAgMCAyNCAyNCIgd2lkdGg9IjQ4IiBoZWlnaHQ9IjQ4Ij48cGF0aCBkPSJNMTMuMjMgMTAuNTZWMTBjLTEuOTQgMC0zLjk5LjM5LTMuOTkgMi42NyAwIDEuMTYuNjEgMS45NSAxLjYzIDEuOTUuNzYgMCAxLjQzLS40NyAxLjg2LTEuMjIuNTItLjkzLjUtMS44LjUtMi44NG0yLjcgNi41M2MtLjE4LjE2LS40My4xNy0uNjMuMDYtLjg5LS43NC0xLjA1LTEuMDgtMS41NC0xLjc5LTEuNDcgMS41LTIuNTEgMS45NS00LjQyIDEuOTUtMi4yNSAwLTQuMDEtMS4zOS00LjAxLTQuMTcgMC0yLjE4IDEuMTctMy42NCAyLjg2LTQuMzggMS40Ni0uNjQgMy40OS0uNzYgNS4wNC0uOTNWNy41YzAtLjY2LjA1LTEuNDEtLjMzLTEuOTYtLjMyLS40OS0uOTUtLjctMS41LS43LTEuMDIgMC0xLjkzLjUzLTIuMTUgMS42MS0uMDUuMjQtLjI1LjQ4LS40Ny40OWwtMi42LS4yOGMtLjIyLS4wNS0uNDYtLjIyLS40LS41Ni42LTMuMTUgMy40NS00LjEgNi00LjEgMS4zIDAgMyAuMzUgNC4wMyAxLjMzQzE3LjExIDQuNTUgMTcgNi4xOCAxNyA3Ljk1djQuMTdjMCAxLjI1LjUgMS44MSAxIDIuNDguMTcuMjUuMjEuNTQgMCAuNzFsLTIuMDYgMS43OGgtLjAxIj48L3BhdGg+PHBhdGggZD0iTTIwLjE2IDE5LjU0QzE4IDIxLjE0IDE0LjgyIDIyIDEyLjEgMjJjLTMuODEgMC03LjI1LTEuNDEtOS44NS0zLjc2LS4yLS4xOC0uMDItLjQzLjI1LS4yOSAyLjc4IDEuNjMgNi4yNSAyLjYxIDkuODMgMi42MSAyLjQxIDAgNS4wNy0uNSA3LjUxLTEuNTMuMzctLjE2LjY2LjI0LjMyLjUxIj48L3BhdGg+PHBhdGggZD0iTTIxLjA3IDE4LjVjLS4yOC0uMzYtMS44NS0uMTctMi41Ny0uMDgtLjE5LjAyLS4yMi0uMTYtLjAzLS4zIDEuMjQtLjg4IDMuMjktLjYyIDMuNTMtLjMzLjI0LjMtLjA3IDIuMzUtMS4yNCAzLjMyLS4xOC4xNi0uMzUuMDctLjI2LS4xMS4yNi0uNjcuODUtMi4xNC41Ny0yLjV6Ij48L3BhdGg+PC9zdmc+","docUrl":""}}, actions=null)
2021-11-25 15:17:19,863 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=EXTERNAL, scope=TENANT, name=aws sqs, clazz=org.thingsboard.rule.engine.aws.sqs.TbSqsNode, configurationDescriptor={"nodeDefinition":{"details":"Will publish message payload and metadata attributes to the AWS SQS queue. Outbound message will contain response fields (<code>messageId</code>, <code>requestId</code>, <code>messageBodyMd5</code>, <code>messageAttributesMd5</code>, <code>sequenceNumber</code>) in the Message Metadata from the AWS SQS. For example <b>requestId</b> field can be accessed with <code>metadata.requestId</code>.","description":"Publish messages to the AWS SQS","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"queueType":"STANDARD","queueUrlPattern":"https://sqs.us-east-1.amazonaws.com/123456789012/my-queue-name","delaySeconds":0,"messageAttributes":{},"accessKeyId":null,"secretAccessKey":null,"region":"us-east-1"},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeSqsConfig","icon":"","iconUrl":"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHZpZXdCb3g9IjAgMCAyNCAyNCIgd2lkdGg9IjQ4IiBoZWlnaHQ9IjQ4Ij48cGF0aCBkPSJNMTMuMjMgMTAuNTZWMTBjLTEuOTQgMC0zLjk5LjM5LTMuOTkgMi42NyAwIDEuMTYuNjEgMS45NSAxLjYzIDEuOTUuNzYgMCAxLjQzLS40NyAxLjg2LTEuMjIuNTItLjkzLjUtMS44LjUtMi44NG0yLjcgNi41M2MtLjE4LjE2LS40My4xNy0uNjMuMDYtLjg5LS43NC0xLjA1LTEuMDgtMS41NC0xLjc5LTEuNDcgMS41LTIuNTEgMS45NS00LjQyIDEuOTUtMi4yNSAwLTQuMDEtMS4zOS00LjAxLTQuMTcgMC0yLjE4IDEuMTctMy42NCAyLjg2LTQuMzggMS40Ni0uNjQgMy40OS0uNzYgNS4wNC0uOTNWNy41YzAtLjY2LjA1LTEuNDEtLjMzLTEuOTYtLjMyLS40OS0uOTUtLjctMS41LS43LTEuMDIgMC0xLjkzLjUzLTIuMTUgMS42MS0uMDUuMjQtLjI1LjQ4LS40Ny40OWwtMi42LS4yOGMtLjIyLS4wNS0uNDYtLjIyLS40LS41Ni42LTMuMTUgMy40NS00LjEgNi00LjEgMS4zIDAgMyAuMzUgNC4wMyAxLjMzQzE3LjExIDQuNTUgMTcgNi4xOCAxNyA3Ljk1djQuMTdjMCAxLjI1LjUgMS44MSAxIDIuNDguMTcuMjUuMjEuNTQgMCAuNzFsLTIuMDYgMS43OGgtLjAxIj48L3BhdGg+PHBhdGggZD0iTTIwLjE2IDE5LjU0QzE4IDIxLjE0IDE0LjgyIDIyIDEyLjEgMjJjLTMuODEgMC03LjI1LTEuNDEtOS44NS0zLjc2LS4yLS4xOC0uMDItLjQzLjI1LS4yOSAyLjc4IDEuNjMgNi4yNSAyLjYxIDkuODMgMi42MSAyLjQxIDAgNS4wNy0uNSA3LjUxLTEuNTMuMzctLjE2LjY2LjI0LjMyLjUxIj48L3BhdGg+PHBhdGggZD0iTTIxLjA3IDE4LjVjLS4yOC0uMzYtMS44NS0uMTctMi41Ny0uMDgtLjE5LjAyLS4yMi0uMTYtLjAzLS4zIDEuMjQtLjg4IDMuMjktLjYyIDMuNTMtLjMzLjI0LjMtLjA3IDIuMzUtMS4yNCAzLjMyLS4xOC4xNi0uMzUuMDctLjI2LS4xMS4yNi0uNjcuODUtMi4xNC41Ny0yLjV6Ij48L3BhdGg+PC9zdmc+","docUrl":""}}, actions=null)
2021-11-25 15:17:19,864 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=FILTER, scope=TENANT, name=gps geofencing filter, clazz=org.thingsboard.rule.engine.geo.TbGpsGeofencingFilterNode, configurationDescriptor={"nodeDefinition":{"details":"Extracts latitude and longitude parameters from incoming message and returns 'True' if they are inside configured perimeters, 'False' otherwise.","description":"Filter incoming messages by GPS based geofencing","inEnabled":true,"outEnabled":true,"relationTypes":["True","False","Failure"],"customRelations":false,"defaultConfiguration":{"latitudeKeyName":"latitude","longitudeKeyName":"longitude","fetchPerimeterInfoFromMessageMetadata":true,"perimeterType":null,"polygonsDefinition":null,"centerLatitude":null,"centerLongitude":null,"range":null,"rangeUnit":null},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbFilterNodeGpsGeofencingConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,865 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=FILTER, scope=TENANT, name=gps geofencing filter, clazz=org.thingsboard.rule.engine.geo.TbGpsGeofencingFilterNode, configurationDescriptor={"nodeDefinition":{"details":"Extracts latitude and longitude parameters from incoming message and returns 'True' if they are inside configured perimeters, 'False' otherwise.","description":"Filter incoming messages by GPS based geofencing","inEnabled":true,"outEnabled":true,"relationTypes":["True","False","Failure"],"customRelations":false,"defaultConfiguration":{"latitudeKeyName":"latitude","longitudeKeyName":"longitude","fetchPerimeterInfoFromMessageMetadata":true,"perimeterType":null,"polygonsDefinition":null,"centerLatitude":null,"centerLongitude":null,"range":null,"rangeUnit":null},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbFilterNodeGpsGeofencingConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,867 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=EXTERNAL, scope=TENANT, name=twilio sms, clazz=org.thingsboard.rule.engine.pe.twilio.TbTwilioSmsNode, configurationDescriptor={"nodeDefinition":{"details":"Will send message payload as SMS message via Twilio.","description":"Sends SMS message via Twilio.","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"numbersTo":null,"numberFrom":null,"accountSid":null,"accountToken":null},"uiResources":["static/rulenode/twilio-config.js"],"configDirective":"tbActionNodeTwilioSmsConfig","icon":"sms","iconUrl":"","docUrl":"https://thingsboard.io/docs/user-guide/rule-engine-2-0/external-nodes/#twilio-sms-node"}}, actions=null)
2021-11-25 15:17:19,867 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=EXTERNAL, scope=TENANT, name=twilio sms, clazz=org.thingsboard.rule.engine.pe.twilio.TbTwilioSmsNode, configurationDescriptor={"nodeDefinition":{"details":"Will send message payload as SMS message via Twilio.","description":"Sends SMS message via Twilio.","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"numbersTo":null,"numberFrom":null,"accountSid":null,"accountToken":null},"uiResources":["static/rulenode/twilio-config.js"],"configDirective":"tbActionNodeTwilioSmsConfig","icon":"sms","iconUrl":"","docUrl":"https://thingsboard.io/docs/user-guide/rule-engine-2-0/external-nodes/#twilio-sms-node"}}, actions=null)
2021-11-25 15:17:19,872 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ENRICHMENT, scope=TENANT, name=tenant details, clazz=org.thingsboard.rule.engine.metadata.TbGetTenantDetailsNode, configurationDescriptor={"nodeDefinition":{"details":"If checkbox: <b>Add selected details to the message metadata</b> is selected, existing fields will be added to the message metadata instead of message data.<br><br><b>Note:</b> only Device, Asset, and Entity View type are allowed.<br><br>If the originator of the message is not assigned to Tenant, or originator type is not supported - Message will be forwarded to <b>Failure</b> chain, otherwise, <b>Success</b> chain will be used.","description":"Adds fields from Tenant details to the message body or metadata","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"detailsList":[],"addToMetadata":false},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbEnrichmentNodeEntityDetailsConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,873 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=ENRICHMENT, scope=TENANT, name=tenant details, clazz=org.thingsboard.rule.engine.metadata.TbGetTenantDetailsNode, configurationDescriptor={"nodeDefinition":{"details":"If checkbox: <b>Add selected details to the message metadata</b> is selected, existing fields will be added to the message metadata instead of message data.<br><br><b>Note:</b> only Device, Asset, and Entity View type are allowed.<br><br>If the originator of the message is not assigned to Tenant, or originator type is not supported - Message will be forwarded to <b>Failure</b> chain, otherwise, <b>Success</b> chain will be used.","description":"Adds fields from Tenant details to the message body or metadata","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"detailsList":[],"addToMetadata":false},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbEnrichmentNodeEntityDetailsConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,877 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ANALYTICS, scope=TENANT, name=aggregate stream, clazz=org.thingsboard.rule.engine.analytics.incoming.TbSimpleAggMsgNode, configurationDescriptor={"nodeDefinition":{"details":"Calculates MIN/MAX/SUM/AVG/COUNT/UNIQUE based on the incoming data stream. Groups incoming data stream based on originator id of the message (i.e. particular device, asset, customer) and <b>\"aggregation interval value\"</b> into Intervals.<br/><br/>Intervals are periodically persisted based on <b>\"interval persistence policy\"</b> and <b>\"interval check value\"</b>.<br/><br/>Intervals are cached in memory based on <b>\"Interval TTL value\"</b>.<br/><br/>State of the Intervals are persisted as timeseries entities based on <b>\"state persistence policy\"</b> and <b>\"state persistence value\"</b>.<br/><br/>In case there is no data for certain entity, it might be useful to generate default values for those entities. To lookup those entities one may select <b>\"Create intervals automatically\"</b> checkbox and configure <b>\"Interval entities\"</b>.<br/><br/>Generates 'POST_TELEMETRY_REQUEST' messages with the results of the aggregation for particular interval.","description":"Aggregates incoming data stream grouped by originator Entity Id","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"parentEntitiesQuery":{"type":"group","entityGroupId":null},"periodTimeUnit":"MINUTES","periodValue":5,"mathFunction":"AVG","aggIntervalType":"HOUR","timeZoneId":null,"aggIntervalTimeUnit":"HOURS","aggIntervalValue":1,"autoCreateIntervals":false,"intervalPersistencePolicy":"ON_EACH_CHECK_AFTER_INTERVAL_END","intervalCheckTimeUnit":"MINUTES","intervalCheckValue":1,"inputValueKey":"temperature","outputValueKey":"avgHourlyTemperature","statePersistencePolicy":"ON_EACH_CHANGE","statePersistenceTimeUnit":"MINUTES","statePersistenceValue":1},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbAnalyticsNodeAggregateIncomingConfig","icon":"functions","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,879 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=ANALYTICS, scope=TENANT, name=aggregate stream, clazz=org.thingsboard.rule.engine.analytics.incoming.TbSimpleAggMsgNode, configurationDescriptor={"nodeDefinition":{"details":"Calculates MIN/MAX/SUM/AVG/COUNT/UNIQUE based on the incoming data stream. Groups incoming data stream based on originator id of the message (i.e. particular device, asset, customer) and <b>\"aggregation interval value\"</b> into Intervals.<br/><br/>Intervals are periodically persisted based on <b>\"interval persistence policy\"</b> and <b>\"interval check value\"</b>.<br/><br/>Intervals are cached in memory based on <b>\"Interval TTL value\"</b>.<br/><br/>State of the Intervals are persisted as timeseries entities based on <b>\"state persistence policy\"</b> and <b>\"state persistence value\"</b>.<br/><br/>In case there is no data for certain entity, it might be useful to generate default values for those entities. To lookup those entities one may select <b>\"Create intervals automatically\"</b> checkbox and configure <b>\"Interval entities\"</b>.<br/><br/>Generates 'POST_TELEMETRY_REQUEST' messages with the results of the aggregation for particular interval.","description":"Aggregates incoming data stream grouped by originator Entity Id","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"parentEntitiesQuery":{"type":"group","entityGroupId":null},"periodTimeUnit":"MINUTES","periodValue":5,"mathFunction":"AVG","aggIntervalType":"HOUR","timeZoneId":null,"aggIntervalTimeUnit":"HOURS","aggIntervalValue":1,"autoCreateIntervals":false,"intervalPersistencePolicy":"ON_EACH_CHECK_AFTER_INTERVAL_END","intervalCheckTimeUnit":"MINUTES","intervalCheckValue":1,"inputValueKey":"temperature","outputValueKey":"avgHourlyTemperature","statePersistencePolicy":"ON_EACH_CHANGE","statePersistenceTimeUnit":"MINUTES","statePersistenceValue":1},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbAnalyticsNodeAggregateIncomingConfig","icon":"functions","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,881 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=ACTION, scope=TENANT, name=rpc call request, clazz=org.thingsboard.rule.engine.rpc.TbSendRPCRequestNode, configurationDescriptor={"nodeDefinition":{"details":"Expects messages with \"method\" and \"params\". Will forward response from device to next nodes.If the RPC call request is originated by REST API call from user, will forward the response to user immediately.","description":"Sends RPC call to device","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"timeoutInSeconds":60},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeRpcRequestConfig","icon":"call_made","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,882 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Component is already persisted: ComponentDescriptor(type=ACTION, scope=TENANT, name=rpc call request, clazz=org.thingsboard.rule.engine.rpc.TbSendRPCRequestNode, configurationDescriptor={"nodeDefinition":{"details":"Expects messages with \"method\" and \"params\". Will forward response from device to next nodes.If the RPC call request is originated by REST API call from user, will forward the response to user immediately.","description":"Sends RPC call to device","inEnabled":true,"outEnabled":true,"relationTypes":["Success","Failure"],"customRelations":false,"defaultConfiguration":{"timeoutInSeconds":60},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbActionNodeRpcRequestConfig","icon":"call_made","iconUrl":"","docUrl":""}}, actions=null)
2021-11-25 15:17:19,884 [main] INFO  o.t.s.s.c.AnnotationComponentDiscoveryService - Processing scanned component: ComponentDescriptor(type=FILTER, scope=TENANT, name=check alarm status, clazz=org.thingsboard.rule.engine.filter.TbCheckAlarmStatusNode, configurationDescriptor={"nodeDefinition":{"details":"If the alarm status matches the specified one - msg is success if does not match - msg is failure.","description":"Checks alarm status.","inEnabled":true,"outEnabled":true,"relationTypes":["True","False","Failure"],"customRelations":false,"defaultConfiguration":{"alarmStatusList":["ACTIVE_ACK","ACTIVE_UNACK"]},"uiResources":["static/rulenode/rulenode-core-config.js"],"configDirective":"tbFilterNodeCheckAlarmStatusConfig","icon":"","iconUrl":"","docUrl":""}}, actions=null)
